teryt;okr;nrk;komitet;kandydat;glosy;procent;procentl;wynik;plec
200000;2;09;PiS;SZODA Violetta;337;0.34;1.36;N;K
200000;2;10;PiS;SZCZĘSNY Robert;1536;1.56;6.19;N;M
200000;2;11;PiS;WĄDOŁOWSKA Agata;379;0.39;1.53;N;K
200000;2;12;PiS;WIERZBICKA Barbara;905;0.92;3.65;N;K
200000;2;13;PiS;KRUPIŃSKA Alicja;352;0.36;1.42;N;K
200000;2;14;PiS;KRUTUL Piotr;1656;1.68;6.67;N;M
200000;2;15;PiS;GRYCEL Jadwiga;191;0.19;0.77;N;K
200000;2;16;PiS;TRAWIŃSKA Halina;720;0.73;2.90;N;K
200000;2;01;SLD;KRZYŻEWSKI Janusz Kazimierz;2257;2.30;49.91;N;M
200000;2;02;SLD;WIECZOREK Bogdan Jan;690;0.70;15.26;N;M
200000;2;03;SLD;TRUSZKOWSKA Agnieszka Magdalena;235;0.24;5.20;N;K
200000;2;04;SLD;KUŁAKOWSKI Tomasz;179;0.18;3.96;N;M
200000;2;05;SLD;ANDRUSZKIEWICZ Anna;168;0.17;3.72;N;K
200000;2;06;SLD;ŻUKOWSKA Marta Magdalena;130;0.13;2.87;N;K
200000;2;07;SLD;MAŃCZUK Tomasz;227;0.23;5.02;N;M
200000;2;08;SLD;ŻEGACZEWSKA Ewa Agnieszka;129;0.13;2.85;N;K
200000;2;09;SLD;PARFIEŃCZYK Paweł;127;0.13;2.81;N;M
200000;2;10;SLD;SZMIGIELSKA Ewa;128;0.13;2.83;N;K
200000;2;11;SLD;CIMOCHOWSKI Mirosław;64;0.07;1.42;N;M
200000;2;12;SLD;PERKOWSKA Małgorzata;188;0.19;4.16;N;K
200000;3;01;PO;PIORUNEK Jacek;4868;6.01;44.79;T;M
200000;3;02;PO;GLIŃSKI Mieczysław Leszek;1261;1.56;11.60;N;M
200000;3;03;PO;GŁAZ Maciej;1188;1.47;10.93;N;M
200000;3;04;PO;ROGOWSKA Małgorzata Maria;883;1.09;8.12;N;K
200000;3;05;PO;GROMADZKI Eugeniusz;758;0.94;6.97;N;M
200000;3;06;PO;RADZIWANOWICZ Lidia Jadwiga;284;0.35;2.61;N;K
200000;3;07;PO;KLIMASZEWSKI Arkadiusz;258;0.32;2.37;N;M
200000;3;08;PO;PUCHAŁA Dariusz;159;0.20;1.46;N;M
200000;3;09;PO;CZERWIŃSKA Renata Katarzyna;226;0.28;2.08;N;K
200000;3;10;PO;ŁUBA Marek;384;0.47;3.53;N;M
200000;3;11;PO;GRAD Lidia;334;0.41;3.07;N;K
200000;3;12;PO;WANIEWSKA Hanna Bożena;265;0.33;2.44;N;K
200000;3;01;PSL;KRAJEWSKI Stefan;6241;7.70;21.41;T;M
200000;3;02;PSL;GROCHOWSKI Wojciech;3086;3.81;10.59;N;M
200000;3;03;PSL;GRODZKI Andrzej;1035;1.28;3.55;N;M
200000;3;04;PSL;BAGIŃSKI Mieczysław;6358;7.84;21.82;T;M
200000;3;05;PSL;BORAWSKI Mirosław;3603;4.44;12.36;N;M
200000;3;06;PSL;FILIPKOWSKI Czesław;1040;1.28;3.57;N;M
200000;3;07;PSL;CHABEREK Monika;662;0.82;2.27;N;K
200000;3;08;PSL;GORSKA Irena;567;0.70;1.95;N;K
200000;3;09;PSL;KOZICKA Beata;742;0.92;2.55;N;K
200000;3;10;PSL;POPŁAWSKA Krystyna;854;1.05;2.93;N;K
200000;3;11;PSL;SKRODZKA Urszula;796;0.98;2.73;N;K
200000;3;12;PSL;DZIERZGOWSKI Wojciech;4160;5.13;14.27;N;M
200000;3;01;PiS;GWIAZDOWSKI Kazimierz;8330;10.28;27.70;T;M
200000;3;02;PiS;OLBRYŚ Marek;4675;5.77;15.54;T;M
200000;3;03;PiS;KOMOROWSKI Marek Adam;3556;4.39;11.82;N;M
200000;3;04;PiS;FILIPKOWSKI Artur Czesław;2168;2.67;7.21;N;M
200000;3;05;PiS;MUZYK Agnieszka Barbara;4048;4.99;13.46;T;K
200000;3;06;PiS;ŁYNKO Dorota;1146;1.41;3.81;N;K
200000;3;07;PiS;NIEBRZYDOWSKI Adam Mariusz;1233;1.52;4.10;N;M
200000;3;08;PiS;ZALEWSKI Szczepan;628;0.77;2.09;N;M
200000;3;09;PiS;GRODZKA Teresa;1009;1.24;3.36;N;K
200000;3;10;PiS;SZCZESNA Wanda;396;0.49;1.32;N;K
200000;3;11;PiS;RANIK Bogumiła Ewa;325;0.40;1.08;N;K
200000;3;12;PiS;KOZICKI Krzysztof Ryszard;2560;3.16;8.51;N;M
200000;3;01;SLD;CZERNIAWSKI Mieczysław Leon;1662;2.05;46.59;N;M
200000;3;02;SLD;JAKUBOWSKA Anna;350;0.43;9.81;N;K
200000;3;03;SLD;GROMADZKI Sławomir;537;0.66;15.05;N;M
200000;3;04;SLD;KOŁOS Aleutyna;281;0.35;7.88;N;K
200000;3;05;SLD;ŻYJEWSKI Zenon;93;0.11;2.61;N;M
200000;3;06;SLD;NOWAK Tadeusz Zenon;80;0.10;2.24;N;M
200000;3;07;SLD;CWALINA Urszula;194;0.24;5.44;N;K
200000;3;08;SLD;SIELAWA Marek;114;0.14;3.20;N;M
200000;3;09;SLD;CHRZANOWSKA Wioleta Grażyna;130;0.16;3.64;N;K
200000;3;10;SLD;WOJNAROWSKA Barbara Agnieszka;126;0.16;3.53;N;K
200000;4;01;PO;ŻYWNO Maciej Zenon;10589;8.50;39.48;T;M
200000;4;02;PO;SAPIŃSKA Daria Krystyna;4476;3.59;16.69;T;K
200000;4;03;PO;MANTUR Mikołaj;2419;1.94;9.02;N;M
200000;4;04;PO;KUZUB-SAMOSIUK Barbara;987;0.79;3.68;N;K
200000;4;05;PO;RYDZEWSKI Jan;317;0.25;1.18;N;M
200000;4;06;PO;NAZARKO Marek;1385;1.11;5.16;N;M
200000;4;07;PO;GOŁASZEWSKI Sławomir;1863;1.50;6.95;N;M
200000;4;08;PO;WIĘZOWSKA Monika Agata;331;0.27;1.23;N;K
200000;4;09;PO;SINIAKOWICZ Piotr;1261;1.01;4.70;N;M
200000;4;10;PO;GWAJ-SZASTAJ Małgorzata;400;0.32;1.49;N;K
200000;4;11;PO;MŁODZIANOWSKI Czesław Kazimierz;252;0.20;0.94;N;M
200000;4;12;PO;JASKÓLSKI Jerzy Ryszard;214;0.17;0.80;N;M
200000;4;13;PO;KULESZA Wiesław;866;0.69;3.23;N;M
200000;4;14;PO;BUCHOWIEC Wioletta;238;0.19;0.89;N;K
200000;4;15;PO;JÓŹWIAK Beata;247;0.20;0.92;N;K
200000;4;16;PO;WYSOCKI Cezary Antoni;182;0.15;0.68;N;M
200000;4;17;PO;CZAPLIŃSKA Barbara Elżbieta;180;0.14;0.67;N;K
200000;4;18;PO;LEBIEDZIŃSKI Krzysztof;615;0.49;2.29;N;M
200000;4;01;PSL;LESZCZYŃSKI Jerzy;8152;6.54;24.23;T;M
200000;4;02;PSL;JANOWSKI Mikołaj;7073;5.68;21.03;T;M
200000;4;03;PSL;KORYCKI Walenty;5427;4.36;16.13;T;M
200000;4;04;PSL;BIEGAŃSKA Anna;1173;0.94;3.49;N;K
200000;4;05;PSL;BORZYM Wojciech Jerzy;1532;1.23;4.55;N;M
200000;4;06;PSL;POGORZELSKI Paweł;1380;1.11;4.10;N;M
200000;4;07;PSL;ZAWISTOWSKA Agnieszka;1160;0.93;3.45;N;K
200000;4;08;PSL;KARCZEWSKI Marcin;957;0.77;2.84;N;M
200000;4;09;PSL;ARCIMOWICZ Beata Barbara;523;0.42;1.55;N;K
200000;4;10;PSL;ŁOTYSZ Andrzej;771;0.62;2.29;N;M
200000;4;11;PSL;BOBEK Małgorzata;744;0.60;2.21;N;K
200000;4;12;PSL;MARKIEWICZ-DRABIUK Anna;337;0.27;1.00;N;K
200000;4;13;PSL;OWSIENIUK Jan;430;0.35;1.28;N;M
200000;4;14;PSL;CYWONIUK Michał;515;0.41;1.53;N;M
200000;4;15;PSL;ZAKRZEWSKA Renata;962;0.77;2.86;N;K
200000;4;16;PSL;LEWKO-NINKIEWICZ Dorota Stanisława;223;0.18;0.66;N;K
200000;4;17;PSL;SZEPIETOWSKI Tadeusz;994;0.80;2.95;N;M
200000;4;18;PSL;CZYŻEWSKI Łukasz;1287;1.03;3.83;N;M
200000;4;01;PiS;ŁUKASZEWICZ Henryk;5332;4.28;12.73;T;M
200000;4;02;PiS;KĘDRA-PTASZYŃSKA Dorota;4255;3.41;10.16;T;K
200000;4;03;PiS;KONDRACIUK Krzysztof;2514;2.02;6.00;N;M
200000;4;04;PiS;RUTKOWSKI Lech;2509;2.01;5.99;N;M
200000;4;05;PiS;SIEKIERKO Łukasz;7276;5.84;17.37;T;M
200000;4;06;PiS;ŻUKOWSKI Piotr;2385;1.91;5.69;N;M
200000;4;07;PiS;KAPICA Grzegorz;1198;0.96;2.86;N;M
200000;4;08;PiS;JABŁOŃSKA Urszula;3667;2.94;8.75;N;K
200000;4;09;PiS;SOŁOMIANKO Stefan;208;0.17;0.50;N;M
200000;4;10;PiS;TROCHIMIAK Mariusz Andrzej;2206;1.77;5.27;N;M
200000;4;11;PiS;WIERZBICKI Jakub Krzysztof;579;0.46;1.38;N;M
200000;4;12;PiS;ZALESKA Dorota;1045;0.84;2.49;N;K
200000;4;13;PiS;ZAJKOWSKA Weronika;1801;1.45;4.30;N;K
200000;4;14;PiS;BACKIEL Krystyna;1695;1.36;4.05;N;K
200000;4;15;PiS;MARKOWSKA Barbara;698;0.56;1.67;N;K
200000;4;16;PiS;GŁOWACKA Urszula;638;0.51;1.52;N;K
200000;4;17;PiS;RUDNIK Danuta Barbara;202;0.16;0.48;N;K
200000;4;18;PiS;TYLENDA Karol;3679;2.95;8.78;N;M
200000;4;01;SLD;PIETROCZUK Włodzimierz;3276;2.63;30.54;T;M
200000;4;02;SLD;SYCZEWSKI Jan;2538;2.04;23.66;N;M
200000;4;03;SLD;FIONIK Dorota;542;0.43;5.05;N;K
200000;4;04;SLD;SZTANDAR-SZTANDERSKA Agnieszka;309;0.25;2.88;N;K
200000;4;05;SLD;MAZURUK Piotr;559;0.45;5.21;N;M
200000;4;06;SLD;NETTER Jan;601;0.48;5.60;N;M
200000;4;07;SLD;GAN Tomasz Edward;22;0.02;0.21;N;M
200000;4;08;SLD;WASILUK Janusz Piotr;217;0.17;2.02;N;M
200000;4;09;SLD;DEMIANOWICZ Andrzej;175;0.14;1.63;N;M
200000;4;10;SLD;DACKIEWICZ Krystyna;345;0.28;3.22;N;K
200000;4;11;SLD;TROFIMIUK Daniel;445;0.36;4.15;N;M
200000;4;12;SLD;GRYC Leszek;575;0.46;5.36;N;M
200000;4;13;SLD;ALEKSIEJUK Monika;229;0.18;2.13;N;K
200000;4;14;SLD;PACHWICEWICZ Raisa;382;0.31;3.56;N;K
200000;4;15;SLD;NIEWIŃSKA Krystyna;170;0.14;1.58;N;K
200000;4;16;SLD;SZYMONIAK Tomasz;41;0.03;0.38;N;M
200000;4;17;SLD;ŻERUŃ Ewelina;173;0.14;1.61;N;K
200000;4;18;SLD;WAJSIEL Piotr Stanisław;129;0.10;1.20;N;M
220000;1;01;PO;Kleinszmidt Jan Krzysztof;9583;7.09;19.32;T;M
220000;1;02;PO;Biernacki Marek Zbigniew;9978;7.38;20.11;T;M
220000;1;03;PO;Lisowska Bożenna;4631;3.43;9.34;N;K
220000;1;04;PO;Wiłucka-Haczkowska Katarzyna Barbara;659;0.49;1.33;N;K
220000;1;05;PO;Bonna Leszek Jacek;9871;7.30;19.90;T;M
220000;1;06;PO;Zajączkowska Alicja Zenobia;5146;3.81;10.37;N;K
220000;1;07;PO;Tulika Małgorzata Bożena;847;0.63;1.71;N;K
220000;1;08;PO;Sieradzki Dariusz Jarosław;1085;0.80;2.19;N;M
220000;1;09;PO;Ilkowska Halina Maria;435;0.32;0.88;N;K
220000;1;10;PO;Kaca Przemysław Artur;712;0.53;1.44;N;M
220000;1;11;PO;Kielas Agnieszka Anna;865;0.64;1.74;N;K
220000;1;12;PO;Pląska Tomasz;1281;0.95;2.58;N;K
220000;1;13;PO;Bursztynowicz Marta Maria;1472;1.09;2.97;N;K
220000;1;14;PO;Zwoliński Lech Jan;3042;2.25;6.13;N;M
220000;1;01;PSL;Batruch Mirosław;6883;5.09;23.17;T;M
220000;1;02;PSL;Elzanowski Czesław Andrzej;4951;3.66;16.67;T;M
220000;1;03;PSL;Wlekliński Tomasz Mariusz;837;0.62;2.82;N;M
220000;1;04;PSL;Chlebowicz Jerzy Jan;1735;1.28;5.84;N;M
220000;1;05;PSL;Czapiewski Antoni Filip;2041;1.51;6.87;N;M
220000;1;06;PSL;Wiktorowicz-Czapla Elżbieta Marianna;1224;0.91;4.12;N;K
220000;1;07;PSL;Kalinowski Piotr Robert;1971;1.46;6.63;N;M
220000;1;08;PSL;Marek Bogumiła;1403;1.04;4.72;N;M
220000;1;09;PSL;Małyszka Andrzej Edward;1469;1.09;4.94;N;M
220000;1;10;PSL;Markowska Irena Maria;1333;0.99;4.49;N;K
220000;1;11;PSL;Chałubiński Janusz Franciszek;793;0.59;2.67;N;M
220000;1;12;PSL;Wróblewska Barbara;1835;1.36;6.18;N;K
220000;1;13;PSL;Wolanin Izabela;632;0.47;2.13;N;M
220000;1;14;PSL;Szymański Krzysztof;2601;1.92;8.76;N;M
220000;1;01;PiS;Barzowski Jerzy;8395;6.21;29.39;T;M
220000;1;02;PiS;Kroplewski Łukasz Józef;1215;0.90;4.25;N;M
220000;1;03;PiS;Giedrojć Roman;5710;4.22;19.99;T;M
220000;1;04;PiS;Kucharska-Zemke Małgorzata Anna;2202;1.63;7.71;N;K
220000;1;05;PiS;Rosiński Jerzy Tomasz;1531;1.13;5.36;N;M
220000;1;06;PiS;Kaczyńska Mirosława Anna;2391;1.77;8.37;N;K
220000;1;07;PiS;Zblewski Piotr Władysław;1239;0.92;4.34;N;M
220000;1;08;PiS;Kalwińska-Socha Aldona Maria;508;0.38;1.78;N;K
220000;1;09;PiS;Rapanowicz Robert Sebastian;251;0.19;0.88;N;M
220000;1;10;PiS;Lenz-Wojciechowicz Anna Ewa;373;0.28;1.31;N;K
220000;1;11;PiS;Dolina Anna Maria;984;0.73;3.45;N;K
220000;1;12;PiS;Narloch Zdzisław Mirosław;923;0.68;3.23;N;M
220000;1;13;PiS;Kraszewska Beata Dorota;705;0.52;2.47;N;K
220000;1;14;PiS;Kozłowski Jan;2134;1.58;7.47;N;M
220000;1;01;SLD;Gontarek Piotr Paweł;5284;3.91;42.60;N;M
220000;1;02;SLD;Kozłowski Wacław Aleksander;1385;1.02;11.17;N;M
220000;1;03;SLD;Harasym Mirosław;592;0.44;4.77;N;M
220000;1;04;SLD;Kamiński Kazimierz;424;0.31;3.42;N;M
220000;1;05;SLD;Kuczyńska Barbara Beata;806;0.60;6.50;N;K
220000;1;06;SLD;Zając Zbigniew;950;0.70;7.66;N;M
220000;1;07;SLD;Szczotkowski Andrzej;208;0.15;1.68;N;M
220000;1;08;SLD;Coppa Teresa Helena;376;0.28;3.03;N;K
220000;1;09;SLD;Sidorow Walenty;153;0.11;1.23;N;M
220000;1;10;SLD;Szewczyk Karolina Maria;696;0.51;5.61;N;K
220000;1;11;SLD;Pankowska Katarzyna Mariola;196;0.14;1.58;N;K
220000;1;12;SLD;Dobosz Malwina Maria;503;0.37;4.06;N;K
220000;1;13;SLD;Krugły Jan;356;0.26;2.87;N;M
220000;1;14;SLD;Gogacz Adam Rafał;475;0.35;3.83;N;M
220000;2;01;PO;Byczkowski Wiesław Zbigniew;17606;9.88;22.27;T;M
220000;2;02;PO;Piotrusiewicz Bartosz Jacek;7341;4.12;9.28;T;M
220000;2;03;PO;Bartnicki Andrzej;7741;4.34;9.79;T;M
220000;2;04;PO;Szczygieł Karolina Justyna;5848;3.28;7.40;N;K
220000;2;05;PO;Pobłocki Bartłomiej Mieczysław;5094;2.86;6.44;N;M
220000;2;06;PO;Kuczyńska Maria Teresa;2976;1.67;3.76;N;K
220000;2;07;PO;Kania Teresa;2819;1.58;3.57;N;K
220000;2;08;PO;Nowicki Marcin Marek;1171;0.66;1.48;N;M
220000;2;09;PO;Radziszewska Elżbieta Marzanna;3385;1.90;4.28;N;K
220000;2;10;PO;Struk Andrzej Franciszek;9339;5.24;11.81;T;M
220000;2;11;PO;Kin Andrzej Leon;415;0.23;0.52;N;M
220000;2;12;PO;Konkolewska Elżbieta;882;0.49;1.12;N;K
220000;2;13;PO;Haase Mateusz;1322;0.74;1.67;N;M
220000;2;14;PO;Wittbrodt Piotr Witold;8751;4.91;11.07;T;M
220000;2;15;PO;Wołejko Anna Helena;1350;0.76;1.71;N;K
220000;2;16;PO;Domański Jan;3025;1.70;3.83;N;M
220000;2;01;PSL;Kupcewicz Janusz Bogdan;9195;5.16;37.31;T;M
220000;2;02;PSL;Doering Henryk Władysław;2903;1.63;11.78;N;M
220000;2;03;PSL;Tkaczyk Jerzy Andrzej;2802;1.57;11.37;N;M
220000;2;04;PSL;Masłowski Dorian Piotr;488;0.27;1.98;N;M
220000;2;05;PSL;Zieleniewski Borys Paweł;1249;0.70;5.07;N;M
220000;2;06;PSL;Czylkowska Aleksandra Kinga;833;0.47;3.38;N;K
220000;2;07;PSL;Grahn Marianna;460;0.26;1.87;N;M
220000;2;08;PSL;Legutko Tadeusz Henryk;749;0.42;3.04;N;M
220000;2;09;PSL;Lewicki Jerzy Wojciech;777;0.44;3.15;N;M
220000;2;10;PSL;Rydlichowska Dominika Katarzyna;411;0.23;1.67;N;K
220000;2;11;PSL;Szypułowski Marek Kazimierz;283;0.16;1.15;N;M
220000;2;12;PSL;Witt Adam Mieczysław;978;0.55;3.97;N;M
220000;2;13;PSL;Piotrowicz Marta Aleksandra;560;0.31;2.27;N;K
220000;2;14;PSL;Listkowska Hiacynta Maria;340;0.19;1.38;N;K
220000;2;15;PSL;Cichosz Ewa Małgorzata;1013;0.57;4.11;N;K
220000;2;16;PSL;Bujanowicz Krzysztof Robert;1607;0.90;6.52;N;M
220000;2;01;PiS;Bierecki Jarosław Szymon;12084;6.78;27.87;T;M
220000;2;02;PiS;Stanulewicz Katarzyna Barbara;4735;2.66;10.92;N;K
220000;2;03;PiS;Śliwicki Adam Wojciech;9112;5.11;21.02;T;M
220000;2;04;PiS;Klawiter Jan Andrzej;7900;4.43;18.22;N;M
220000;2;05;PiS;Dambek Roman Witold;2142;1.20;4.94;N;M
220000;2;06;PiS;Witkowska Dorota Krystyna;1436;0.81;3.31;N;K
220000;2;07;PiS;Formela Edward Roman;1662;0.93;3.83;N;M
220000;2;08;PiS;Cichińska Ewa Antonina;599;0.34;1.38;N;K
220000;2;09;PiS;Kołowszyńska Dajana Justyna;302;0.17;0.70;N;K
220000;2;10;PiS;Dutkowska Anna Magdalena;864;0.48;1.99;N;K
220000;2;11;PiS;Korona Jerzy Adam;225;0.13;0.52;N;M
220000;2;12;PiS;Rzymski Zygmunt;415;0.23;0.96;N;M
220000;2;13;PiS;Marchlewicz Lech;255;0.14;0.59;N;M
220000;2;14;PiS;Mencel Stefania Kazimiera;210;0.12;0.48;N;K
220000;2;15;PiS;Kotas Wojciech Tomasz;665;0.37;1.53;N;M
220000;2;16;PiS;Wołoszyn Roman Józef;748;0.42;1.73;N;M
220000;2;01;SLD;Falkowski Mariusz Jacek;4530;2.54;44.25;N;M
220000;2;02;SLD;Pronobis Urszula Elżbieta;1018;0.57;9.94;N;K
220000;2;03;SLD;Lamentowicz Wojciech;501;0.28;4.89;N;M
220000;2;04;SLD;Wójcik-Pisemska Beata Ewa;448;0.25;4.38;N;K
220000;2;05;SLD;Toeplitz Artur Karol;342;0.19;3.34;N;M
220000;2;06;SLD;Kogutowska Katarzyna Agnieszka;303;0.17;2.96;N;K
220000;2;07;SLD;Stempek Andrzej Jerzy;109;0.06;1.06;N;M
220000;2;08;SLD;Woźniakowska Lucyna;237;0.13;2.32;N;K
220000;2;09;SLD;Kozyra Tomasz Wiesław;244;0.14;2.38;N;M
220000;2;10;SLD;Kosińska Anna Katarzyna;452;0.25;4.42;N;K
220000;2;11;SLD;Jaroni Zdzisław Andrzej;432;0.24;4.22;N;M
220000;2;12;SLD;Borkowska Małgorzata Anna;402;0.23;3.93;N;K
220000;2;13;SLD;Blindow Dagmara Katarzyna;263;0.15;2.57;N;K
220000;2;14;SLD;Kamiński Łukasz Henryk;287;0.16;2.80;N;M
220000;2;15;SLD;Hinc Gabriela Anna;388;0.22;3.79;N;K
220000;2;16;SLD;Tuma Tadeusz Jerzy;281;0.16;2.74;N;M
220000;3;01;PO;Struk Mieczysław Emil;35142;26.43;53.12;T;M
220000;3;02;PO;Zych-Cisoń Hanna Maria;6362;4.79;9.62;T;K
220000;3;03;PO;Bendykowski Jacek Karol;4575;3.44;6.92;T;M
220000;3;04;PO;Grzelak Grzegorz Andrzej;5184;3.90;7.84;T;M
220000;3;05;PO;Szlabowska Barbara Krystyna;2342;1.76;3.54;N;K
220000;3;06;PO;Mlejnek-Gałęza Patrycja Joanna;2545;1.91;3.85;N;K
220000;3;07;PO;Ciftci Hasan;2043;1.54;3.09;N;M
220000;3;08;PO;Koperkiewicz Iwona Wineta;954;0.72;1.44;N;K
220000;3;09;PO;Karczmarzyk Marek Aureliusz;693;0.52;1.05;N;M
220000;3;10;PO;Turk Helena;792;0.60;1.20;N;M
220000;3;11;PO;Kosior Michał Andrzej;477;0.36;0.72;N;M
220000;3;12;PO;Kalicki Stanisław Aleksander;615;0.46;0.93;N;M
220000;3;13;PO;Mikułko Magdalena Maria;1654;1.24;2.50;N;K
220000;3;14;PO;Morzyńska Dobrawa;2781;2.09;4.20;T;K
220000;3;01;PSL;Przybylski Wojciech Wiesław;1772;1.33;23.98;N;M
220000;3;02;PSL;Stępniak Andrzej Hieronim;720;0.54;9.74;N;M
220000;3;03;PSL;Kostecki Marek Stanisław;1142;0.86;15.45;N;M
220000;3;04;PSL;Borkowska Aneta Maria;1336;1.00;18.08;N;K
220000;3;05;PSL;Olszewski Andrzej Mieczysław;493;0.37;6.67;N;M
220000;3;06;PSL;Rybakowska Małgorzata;531;0.40;7.19;N;K
220000;3;07;PSL;Rydzyński Piotr Jacek;182;0.14;2.46;N;M
220000;3;08;PSL;Włódarczyk Ewelina;350;0.26;4.74;N;M
220000;3;09;PSL;Jarzębowski Krzysztof;222;0.17;3.00;N;M
220000;3;10;PSL;Żochowska Sylwia Krystyna;642;0.48;8.69;N;K
220000;3;01;PiS;Szajna Marian Czesław;8231;6.19;22.71;N;M
220000;3;02;PiS;Sikora Danuta Teresa;9570;7.20;26.41;T;K
220000;3;03;PiS;Gwiazda Anna Teresa;8990;6.76;24.81;T;K
220000;3;04;PiS;Guzikiewicz Karol Roman;3321;2.50;9.16;N;M
220000;3;05;PiS;Maciejewski Dariusz Krzysztof;1214;0.91;3.35;N;M
220000;3;06;PiS;Pomirska Zofia Małgorzata;1308;0.98;3.61;N;K
220000;3;07;PiS;Stanólewicz Andrzej Roman;210;0.16;0.58;N;M
220000;3;08;PiS;Stankiewicz Filip Andrzej;803;0.60;2.22;N;M
220000;3;09;PiS;Głowacz Jacek Marian;201;0.15;0.55;N;M
220000;3;10;PiS;Węgrzyn Mariusz Leszek;458;0.34;1.26;N;M
220000;3;11;PiS;Fechner-Puternicka Małgorzata Miłosława;233;0.18;0.64;N;K
220000;3;12;PiS;Kapuściński Bogumił Stanisław;296;0.22;0.82;N;M
220000;3;13;PiS;Gosz Zofia;1018;0.77;2.81;N;M
220000;3;14;PiS;Retyk Krzysztof Maciej;389;0.29;1.07;N;M
220000;3;01;SLD;Ceynowa Andrzej;5130;3.86;53.28;N;K
220000;3;02;SLD;Markowska Elżbieta Alfreda;1056;0.79;10.97;N;K
220000;3;03;SLD;Rogala Aldona;685;0.52;7.11;N;K
220000;3;04;SLD;Zagłoba Ryszard Andrzej;485;0.36;5.04;N;M
220000;3;05;SLD;Torłop Małgorzata;259;0.19;2.69;N;M
220000;3;06;SLD;Wojciechowski Henryk;725;0.55;7.53;N;M
220000;3;07;SLD;Mikołajczyk Janusz Mirosław;143;0.11;1.49;N;M
220000;3;08;SLD;Szymański Piotr;291;0.22;3.02;N;M
220000;3;09;SLD;Burdak Mariusz Bogdan;228;0.17;2.37;N;M
220000;3;10;SLD;Kustrzeba Wanda Alicja;626;0.47;6.50;N;K
220000;4;01;PO;Świlski Ryszard Jan;14228;11.15;31.14;T;M
220000;4;02;PO;Męczykowski Dariusz Franciszek;11925;9.35;26.10;T;M
220000;4;03;PO;Rek Danuta Bogumiła;6398;5.01;14.00;N;K
220000;4;04;PO;Cychnerski Piotr Józef;3163;2.48;6.92;N;M
220000;4;05;PO;Sołtysek-Martyniak Beata Anna;933;0.73;2.04;N;K
220000;4;06;PO;Piaskowski Eugeniusz Kazimierz;546;0.43;1.20;N;M
220000;4;07;PO;Budzinska-Słupek Elżbieta Maria;1683;1.32;3.68;N;K
220000;4;08;PO;Rolbiecka Elżbieta Danuta;906;0.71;1.98;N;K
220000;4;09;PO;Andrzejewska Roma Paulina;1068;0.84;2.34;N;K
220000;4;10;PO;Jednaszewski Piotr Przemysław;256;0.20;0.56;N;M
220000;4;11;PO;Świeczkowski Marek Edward;1039;0.81;2.27;N;M
220000;4;12;PO;Synak Jolanta Maria;3545;2.78;7.76;N;K
220000;4;01;PSL;Lewna Hubert Alfons;12473;9.78;40.82;T;M
220000;4;02;PSL;Trawicki Krzysztof Gabriel;6236;4.89;20.41;T;M
220000;4;03;PSL;Wroński Andrzej Adam;3655;2.86;11.96;N;M
220000;4;04;PSL;Wieczorkowski Lech Jan;808;0.63;2.64;N;M
220000;4;05;PSL;Kurecki Bogdan Jan;1054;0.83;3.45;N;M
220000;4;06;PSL;Sarnowska Karolina Anna;1337;1.05;4.38;N;K
220000;4;07;PSL;Derdowski Kazimierz Andrzej;613;0.48;2.01;N;M
220000;4;08;PSL;Łopaciuk Małgorzata Anna;445;0.35;1.46;N;K
220000;4;09;PSL;Konkel Wanda Agnieszka;805;0.63;2.63;N;K
220000;4;10;PSL;Włodarczyk Anna Małgorzata;1228;0.96;4.02;N;K
220000;4;11;PSL;Hiller Józef;1035;0.81;3.39;N;M
220000;4;12;PSL;Dziekańska Lilianna Joanna;866;0.68;2.83;N;K
220000;4;01;PiS;Karczewski Piotr Mariusz;11018;8.63;35.17;T;M
220000;4;02;PiS;Bonkowski Waldemar;6380;5.00;20.36;T;M
220000;4;03;PiS;Zwara Piotr Roman;2408;1.89;7.69;N;M
220000;4;04;PiS;Łoś Stanisława Aldona;1180;0.92;3.77;N;K
220000;4;05;PiS;Ducher Karol Grzegorz;1005;0.79;3.21;N;M
220000;4;06;PiS;Szubarczyk Piotr Stanisław;2118;1.66;6.76;N;M
220000;4;07;PiS;Kempa Anna Magdalena;2236;1.75;7.14;N;K
220000;4;08;PiS;Wittstock Adam Stanisław;1036;0.81;3.31;N;M
220000;4;09;PiS;Wirzba Agnieszka Aleksandra;1041;0.82;3.32;N;K
220000;4;10;PiS;Dutko Aneta Urszula;456;0.36;1.46;N;K
220000;4;11;PiS;Kowalewski Grzegorz Mieczysław;768;0.60;2.45;N;M
220000;4;12;PiS;Kępka Teresa;1683;1.32;5.37;N;K
220000;4;01;SLD;Stachowicz Edmund Kazimierz;3995;3.13;48.87;N;M
220000;4;02;SLD;Wilińska Joanna;598;0.47;7.31;N;K
220000;4;03;SLD;Senger Ryszard Stanisław;662;0.52;8.10;N;M
220000;4;04;SLD;Szyszkowska-Marquardt Anna Mariola;190;0.15;2.32;N;K
220000;4;05;SLD;Zblewski Marek;499;0.39;6.10;N;M
220000;4;06;SLD;Rumiński Mieczysław Feliks;460;0.36;5.63;N;M
220000;4;07;SLD;Sarach Bogdan Zygmunt;110;0.09;1.35;N;M
